date,currency,base_rate,cash_buy,cash_sell,remit_send,remit_receive,usd_conv_rate
20180203,미국 USD,1086.50,1105.51,1067.49,1097.10,1075.90,1.000
20180203,유럽연합 EUR,1357.04,1384.04,1330.04,1370.61,1343.47,1.249
20180203,일본 JPY,988.85,1006.15,971.55,998.54,979.16,0.910
20180203,중국 CNY,172.69,181.32,164.06,174.41,170.97,0.159
20180203,홍콩 HKD,138.93,141.66,136.20,140.31,137.55,0.128
20180203,대만 TWD,37.10,40.43,34.51,0.00,0.00,0.034
20180203,영국 GBP,1544.73,1575.16,1514.30,1560.17,1529.29,1.422
20180203,오만 OMR,2822.00,2991.32,2652.68,0.00,0.00,2.597
20180203,캐나다 CAD,882.04,899.41,864.67,890.86,873.22,0.812
20180203,스위스 CHF,1169.79,1192.83,1146.75,1181.48,1158.10,1.077
20180203,스웨덴 SEK,138.22,141.60,134.84,139.60,136.84,0.127
20180203,호주 AUD,867.84,884.93,850.75,876.51,859.17,0.799
20180203,뉴질랜드 NZD,799.56,815.31,783.81,807.55,791.57,0.736
20180203,체코 CZK,53.84,57.60,49.00,54.43,53.25,0.050
20180203,칠레 CLP,1.82,1.96,1.68,0.00,0.00,0.002
20180203,터키 TRY,289.62,312.78,266.46,292.80,286.44,0.267
20180203,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180203,이스라엘 ILS,316.51,329.17,291.19,0.00,0.00,0.291
20180203,덴마크 DKK,182.33,186.79,177.87,184.15,180.51,0.168
20180203,노르웨이 NOK,141.88,145.35,138.41,143.29,140.47,0.131
20180203,사우디아라비아 SAR,289.72,301.30,269.73,292.61,286.83,0.267
20180203,쿠웨이트 KWD,3626.14,3771.18,3336.05,3662.40,3589.88,3.338
20180203,바레인 BHD,2882.19,2997.47,2651.62,2911.01,2853.37,2.653
20180203,아랍에미리트 AED,295.81,307.64,275.40,298.76,292.86,0.272
20180203,요르단 JOD,1530.50,1591.72,1408.06,0.00,0.00,1.409
20180203,이집트 EGP,61.58,0.00,0.00,0.00,0.00,0.057
20180203,태국 THB,34.61,36.34,32.54,34.95,34.27,0.032
20180203,싱가포르 SGD,827.05,843.50,810.60,835.32,818.78,0.761
20180203,말레이시아 MYR,279.52,293.49,262.75,0.00,276.73,0.257
20180203,인도네시아 IDR 100,8.10,8.66,7.29,8.18,8.02,0.008
20180203,카타르 QAR,298.41,0.00,0.00,0.00,0.00,0.275
20180203,카자흐스탄 KZT,3.37,3.74,3.00,0.00,0.00,0.003
20180203,브루나이 BND,816.52,849.18,767.53,0.00,0.00,0.752
20180203,인도 INR,16.96,0.00,0.00,0.00,0.00,0.016
20180203,파키스탄 PKR,9.79,10.18,8.62,0.00,0.00,0.009
20180203,방글라데시 BDT,13.05,13.57,11.49,0.00,0.00,0.012
20180203,필리핀 PHP,21.05,22.94,20.21,21.26,20.84,0.019
20180203,멕시코 MXN,58.82,61.17,52.35,59.40,58.24,0.054
20180203,브라질 BRL,339.48,374.10,312.33,0.00,335.41,0.313
20180203,베트남 VND 100,4.78,5.34,4.22,4.82,4.74,0.004
20180203,남아프리카공화국 ZAR,90.62,96.05,83.38,91.70,89.54,0.083
20180203,러시아 RUB,19.30,20.65,17.18,19.49,19.11,0.018
20180203,헝가리 HUF,4.38,4.73,4.03,4.42,4.34,0.004
20180203,폴란드 PLN,326.64,352.77,300.51,330.23,323.05,0.301
20180204,미국 USD,1086.50,1105.51,1067.49,1097.10,1075.90,1.000
20180204,유럽연합 EUR,1357.04,1384.04,1330.04,1370.61,1343.47,1.249
20180204,일본 JPY,988.85,1006.15,971.55,998.54,979.16,0.910
20180204,중국 CNY,172.69,181.32,164.06,174.41,170.97,0.159
20180204,홍콩 HKD,138.93,141.66,136.20,140.31,137.55,0.128
20180204,대만 TWD,37.10,40.43,34.51,0.00,0.00,0.034
20180204,영국 GBP,1544.73,1575.16,1514.30,1560.17,1529.29,1.422
20180204,오만 OMR,2822.00,2991.32,2652.68,0.00,0.00,2.597
20180204,캐나다 CAD,882.04,899.41,864.67,890.86,873.22,0.812
20180204,스위스 CHF,1169.79,1192.83,1146.75,1181.48,1158.10,1.077
20180204,스웨덴 SEK,138.22,141.60,134.84,139.60,136.84,0.127
20180204,호주 AUD,867.84,884.93,850.75,876.51,859.17,0.799
20180204,뉴질랜드 NZD,799.56,815.31,783.81,807.55,791.57,0.736
20180204,체코 CZK,53.84,57.60,49.00,54.43,53.25,0.050
20180204,칠레 CLP,1.82,1.96,1.68,0.00,0.00,0.002
20180204,터키 TRY,289.62,312.78,266.46,292.80,286.44,0.267
20180204,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180204,이스라엘 ILS,316.51,329.17,291.19,0.00,0.00,0.291
20180204,덴마크 DKK,182.33,186.79,177.87,184.15,180.51,0.168
20180204,노르웨이 NOK,141.88,145.35,138.41,143.29,140.47,0.131
20180204,사우디아라비아 SAR,289.72,301.30,269.73,292.61,286.83,0.267
20180204,쿠웨이트 KWD,3626.14,3771.18,3336.05,3662.40,3589.88,3.338
20180204,바레인 BHD,2882.19,2997.47,2651.62,2911.01,2853.37,2.653
20180204,아랍에미리트 AED,295.81,307.64,275.40,298.76,292.86,0.272
20180204,요르단 JOD,1530.50,1591.72,1408.06,0.00,0.00,1.409
20180204,이집트 EGP,61.58,0.00,0.00,0.00,0.00,0.057
20180204,태국 THB,34.61,36.34,32.54,34.95,34.27,0.032
20180204,싱가포르 SGD,827.05,843.50,810.60,835.32,818.78,0.761
20180204,말레이시아 MYR,279.52,293.49,262.75,0.00,276.73,0.257
20180204,인도네시아 IDR 100,8.10,8.66,7.29,8.18,8.02,0.008
20180204,카타르 QAR,298.41,0.00,0.00,0.00,0.00,0.275
20180204,카자흐스탄 KZT,3.37,3.74,3.00,0.00,0.00,0.003
20180204,브루나이 BND,816.52,849.18,767.53,0.00,0.00,0.752
20180204,인도 INR,16.96,0.00,0.00,0.00,0.00,0.016
20180204,파키스탄 PKR,9.79,10.18,8.62,0.00,0.00,0.009
20180204,방글라데시 BDT,13.05,13.57,11.49,0.00,0.00,0.012
20180204,필리핀 PHP,21.05,22.94,20.21,21.26,20.84,0.019
20180204,멕시코 MXN,58.82,61.17,52.35,59.40,58.24,0.054
20180204,브라질 BRL,339.48,374.10,312.33,0.00,335.41,0.313
20180204,베트남 VND 100,4.78,5.34,4.22,4.82,4.74,0.004
20180204,남아프리카공화국 ZAR,90.62,96.05,83.38,91.70,89.54,0.083
20180204,러시아 RUB,19.30,20.65,17.18,19.49,19.11,0.018
20180204,헝가리 HUF,4.38,4.73,4.03,4.42,4.34,0.004
20180204,폴란드 PLN,326.64,352.77,300.51,330.23,323.05,0.301
20180205,미국 USD,1089.00,1108.05,1069.95,1099.60,1078.40,1.000
20180205,유럽연합 EUR,1355.86,1382.84,1328.88,1369.41,1342.31,1.245
20180205,일본 JPY,989.42,1006.73,972.11,999.11,979.73,0.909
20180205,중국 CNY,172.47,181.09,163.85,174.19,170.75,0.158
20180205,홍콩 HKD,139.24,141.98,136.50,140.63,137.85,0.128
20180205,대만 TWD,37.09,40.42,34.50,0.00,0.00,0.034
20180205,영국 GBP,1535.98,1566.23,1505.73,1551.33,1520.63,1.410
20180205,오만 OMR,2828.20,2997.89,2658.51,0.00,0.00,2.597
20180205,캐나다 CAD,875.72,892.97,858.47,884.47,866.97,0.804
20180205,스위스 CHF,1169.46,1192.49,1146.43,1181.15,1157.77,1.074
20180205,스웨덴 SEK,137.67,141.04,134.30,139.04,136.30,0.126
20180205,호주 AUD,861.02,877.98,844.06,869.63,852.41,0.791
20180205,뉴질랜드 NZD,793.23,808.85,777.61,801.16,785.30,0.728
20180205,체코 CZK,53.72,57.48,48.89,54.31,53.13,0.049
20180205,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180205,터키 TRY,288.60,311.68,265.52,291.77,285.43,0.265
20180205,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180205,이스라엘 ILS,315.86,328.49,290.60,0.00,0.00,0.290
20180205,덴마크 DKK,182.16,186.62,177.70,183.98,180.34,0.167
20180205,노르웨이 NOK,140.70,144.14,137.26,142.10,139.30,0.129
20180205,사우디아라비아 SAR,290.39,302.00,270.36,293.29,287.49,0.267
20180205,쿠웨이트 KWD,3634.00,3779.36,3343.28,3670.34,3597.66,3.337
20180205,바레인 BHD,2888.44,3003.97,2657.37,2917.32,2859.56,2.652
20180205,아랍에미리트 AED,296.49,308.34,276.04,299.45,293.53,0.272
20180205,요르단 JOD,1534.88,1596.27,1412.09,0.00,0.00,1.409
20180205,이집트 EGP,61.66,0.00,0.00,0.00,0.00,0.057
20180205,태국 THB,34.62,36.35,32.55,34.96,34.28,0.032
20180205,싱가포르 SGD,824.47,840.87,808.07,832.71,816.23,0.757
20180205,말레이시아 MYR,280.06,294.06,263.26,0.00,277.26,0.257
20180205,인도네시아 IDR 100,8.12,8.68,7.31,8.20,8.04,0.008
20180205,카타르 QAR,299.05,0.00,0.00,0.00,0.00,0.275
20180205,카자흐스탄 KZT,3.38,3.75,3.01,0.00,0.00,0.003
20180205,브루나이 BND,819.51,852.29,770.34,0.00,0.00,0.753
20180205,인도 INR,16.98,0.00,0.00,0.00,0.00,0.016
20180205,파키스탄 PKR,9.85,10.24,8.67,0.00,0.00,0.009
20180205,방글라데시 BDT,13.12,13.64,11.55,0.00,0.00,0.012
20180205,필리핀 PHP,21.09,22.98,20.25,21.30,20.88,0.019
20180205,멕시코 MXN,58.36,60.69,51.95,58.94,57.78,0.054
20180205,브라질 BRL,338.36,372.87,311.30,0.00,334.30,0.311
20180205,베트남 VND 100,4.80,5.36,4.24,4.84,4.76,0.004
20180205,남아프리카공화국 ZAR,90.30,95.71,83.08,91.38,89.22,0.083
20180205,러시아 RUB,19.24,20.58,17.13,19.43,19.05,0.018
20180205,헝가리 HUF,4.38,4.73,4.03,4.42,4.34,0.004
20180205,폴란드 PLN,325.25,351.27,299.23,328.82,321.68,0.299
20180206,미국 USD,1092.00,1111.11,1072.89,1102.70,1081.30,1.000
20180206,유럽연합 EUR,1352.11,1379.01,1325.21,1365.63,1338.59,1.238
20180206,일본 JPY,1000.32,1017.82,982.82,1010.12,990.52,0.916
20180206,중국 CNY,172.94,181.58,164.30,174.66,171.22,0.158
20180206,홍콩 HKD,139.63,142.38,136.88,141.02,138.24,0.128
20180206,대만 TWD,37.27,40.62,34.67,0.00,0.00,0.034
20180206,영국 GBP,1525.14,1555.18,1495.10,1540.39,1509.89,1.397
20180206,오만 OMR,2836.29,3006.46,2666.12,0.00,0.00,2.597
20180206,캐나다 CAD,871.58,888.75,854.41,880.29,862.87,0.798
20180206,스위스 CHF,1172.81,1195.91,1149.71,1184.53,1161.09,1.074
20180206,스웨덴 SEK,136.96,140.31,133.61,138.32,135.60,0.125
20180206,호주 AUD,861.15,878.11,844.19,869.76,852.54,0.789
20180206,뉴질랜드 NZD,794.98,810.64,779.32,802.92,787.04,0.728
20180206,체코 CZK,53.61,57.36,48.79,54.19,53.03,0.049
20180206,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180206,터키 TRY,288.51,311.59,265.43,291.68,285.34,0.264
20180206,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180206,이스라엘 ILS,315.71,328.33,290.46,0.00,0.00,0.289
20180206,덴마크 DKK,181.63,186.07,177.19,183.44,179.82,0.166
20180206,노르웨이 NOK,139.43,142.84,136.02,140.82,138.04,0.128
20180206,사우디아라비아 SAR,291.19,302.83,271.10,294.10,288.28,0.267
20180206,쿠웨이트 KWD,3642.79,3788.50,3351.37,3679.21,3606.37,3.336
20180206,바레인 BHD,2897.09,3012.97,2665.33,2926.06,2868.12,2.653
20180206,아랍에미리트 AED,297.30,309.19,276.79,300.27,294.33,0.272
20180206,요르단 JOD,1539.11,1600.67,1415.99,0.00,0.00,1.409
20180206,이집트 EGP,61.80,0.00,0.00,0.00,0.00,0.057
20180206,태국 THB,34.51,36.23,32.44,34.85,34.17,0.032
20180206,싱가포르 SGD,826.15,842.59,809.71,834.41,817.89,0.757
20180206,말레이시아 MYR,280.04,294.04,263.24,0.00,277.24,0.256
20180206,인도네시아 IDR 100,8.09,8.65,7.29,8.17,8.01,0.007
20180206,카타르 QAR,299.92,0.00,0.00,0.00,0.00,0.275
20180206,카자흐스탄 KZT,3.39,3.76,3.02,0.00,0.00,0.003
20180206,브루나이 BND,826.90,859.97,777.29,0.00,0.00,0.757
20180206,인도 INR,17.03,0.00,0.00,0.00,0.00,0.016
20180206,파키스탄 PKR,9.86,10.25,8.68,0.00,0.00,0.009
20180206,방글라데시 BDT,13.16,13.68,11.59,0.00,0.00,0.012
20180206,필리핀 PHP,21.20,23.10,20.36,21.41,20.99,0.019
20180206,멕시코 MXN,58.08,60.40,51.70,58.66,57.50,0.053
20180206,브라질 BRL,334.71,368.85,307.94,0.00,330.70,0.307
20180206,베트남 VND 100,4.81,5.37,4.25,4.85,4.77,0.004
20180206,남아프리카공화국 ZAR,90.06,95.46,82.86,91.14,88.98,0.083
20180206,러시아 RUB,19.05,20.38,16.96,19.24,18.86,0.017
20180206,헝가리 HUF,4.36,4.70,4.02,4.40,4.32,0.004
20180206,폴란드 PLN,325.06,351.06,299.06,328.63,321.49,0.298
20180207,미국 USD,1081.00,1099.91,1062.09,1091.50,1070.50,1.000
20180207,유럽연합 EUR,1338.76,1365.40,1312.12,1352.14,1325.38,1.238
20180207,일본 JPY,985.82,1003.07,968.57,995.48,976.16,0.912
20180207,중국 CNY,172.00,180.60,163.40,173.72,170.28,0.159
20180207,홍콩 HKD,138.26,140.98,135.54,139.64,136.88,0.128
20180207,대만 TWD,37.01,40.34,34.42,0.00,0.00,0.034
20180207,영국 GBP,1509.13,1538.85,1479.41,1524.22,1494.04,1.396
20180207,오만 OMR,2807.72,2976.18,2639.26,0.00,0.00,2.597
20180207,캐나다 CAD,864.90,881.93,847.87,873.54,856.26,0.800
20180207,스위스 CHF,1154.91,1177.66,1132.16,1166.45,1143.37,1.068
20180207,스웨덴 SEK,136.04,139.37,132.71,137.40,134.68,0.126
20180207,호주 AUD,854.48,871.31,837.65,863.02,845.94,0.791
20180207,뉴질랜드 NZD,793.24,808.86,777.62,801.17,785.31,0.734
20180207,체코 CZK,53.11,56.82,48.34,53.69,52.53,0.049
20180207,칠레 CLP,1.80,1.94,1.66,0.00,0.00,0.002
20180207,터키 TRY,286.84,309.78,263.90,289.99,283.69,0.265
20180207,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180207,이스라엘 ILS,310.42,322.83,285.59,0.00,0.00,0.287
20180207,덴마크 DKK,179.88,184.28,175.48,181.67,178.09,0.166
20180207,노르웨이 NOK,138.40,141.79,135.01,139.78,137.02,0.128
20180207,사우디아라비아 SAR,288.25,299.78,268.37,291.13,285.37,0.267
20180207,쿠웨이트 KWD,3607.54,3751.84,3318.94,3643.61,3571.47,3.337
20180207,바레인 BHD,2867.22,2981.90,2637.85,2895.89,2838.55,2.652
20180207,아랍에미리트 AED,294.32,306.09,274.02,297.26,291.38,0.272
20180207,요르단 JOD,1523.61,1584.55,1401.73,0.00,0.00,1.409
20180207,이집트 EGP,61.25,0.00,0.00,0.00,0.00,0.057
20180207,태국 THB,34.30,36.01,32.25,34.64,33.96,0.032
20180207,싱가포르 SGD,819.90,836.21,803.59,828.09,811.71,0.759
20180207,말레이시아 MYR,276.12,289.92,259.56,0.00,273.36,0.255
20180207,인도네시아 IDR 100,8.00,8.56,7.20,8.08,7.92,0.007
20180207,카타르 QAR,296.90,0.00,0.00,0.00,0.00,0.275
20180207,카자흐스탄 KZT,3.34,3.70,2.98,0.00,0.00,0.003
20180207,브루나이 BND,818.97,851.72,769.84,0.00,0.00,0.758
20180207,인도 INR,16.84,0.00,0.00,0.00,0.00,0.016
20180207,파키스탄 PKR,9.79,10.18,8.62,0.00,0.00,0.009
20180207,방글라데시 BDT,13.02,13.54,11.46,0.00,0.00,0.012
20180207,필리핀 PHP,21.02,22.91,20.18,21.23,20.81,0.019
20180207,멕시코 MXN,58.10,60.42,51.71,58.68,57.52,0.054
20180207,브라질 BRL,334.18,368.26,307.45,0.00,330.17,0.309
20180207,베트남 VND 100,4.76,5.32,4.20,4.80,4.72,0.004
20180207,남아프리카공화국 ZAR,90.50,95.93,83.26,91.58,89.42,0.084
20180207,러시아 RUB,19.01,20.34,16.92,19.20,18.82,0.018
20180207,헝가리 HUF,4.32,4.66,3.98,4.36,4.28,0.004
20180207,폴란드 PLN,322.08,347.84,296.32,325.62,318.54,0.298
20180208,미국 USD,1089.00,1108.05,1069.95,1099.60,1078.40,1.000
20180208,유럽연합 EUR,1335.06,1361.62,1308.50,1348.41,1321.71,1.226
20180208,일본 JPY,996.29,1013.72,978.86,1006.05,986.53,0.915
20180208,중국 CNY,172.41,181.03,163.79,174.13,170.69,0.158
20180208,홍콩 HKD,139.29,142.03,136.55,140.68,137.90,0.128
20180208,대만 TWD,37.09,40.42,34.50,0.00,0.00,0.034
20180208,영국 GBP,1510.66,1540.42,1480.90,1525.76,1495.56,1.387
20180208,오만 OMR,2828.50,2998.21,2658.79,0.00,0.00,2.597
20180208,캐나다 CAD,866.38,883.44,849.32,875.04,857.72,0.796
20180208,스위스 CHF,1154.64,1177.38,1131.90,1166.18,1143.10,1.060
20180208,스웨덴 SEK,134.64,137.93,131.35,135.98,133.30,0.124
20180208,호주 AUD,851.16,867.92,834.40,859.67,842.65,0.782
20180208,뉴질랜드 NZD,786.75,802.24,771.26,794.61,778.89,0.723
20180208,체코 CZK,52.86,56.56,48.11,53.44,52.28,0.049
20180208,칠레 CLP,1.82,1.96,1.68,0.00,0.00,0.002
20180208,터키 TRY,286.13,309.02,263.24,289.27,282.99,0.263
20180208,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180208,이스라엘 ILS,311.54,324.00,286.62,0.00,0.00,0.286
20180208,덴마크 DKK,179.38,183.77,174.99,181.17,177.59,0.165
20180208,노르웨이 NOK,137.64,141.01,134.27,139.01,136.27,0.126
20180208,사우디아라비아 SAR,290.38,301.99,270.35,293.28,287.48,0.267
20180208,쿠웨이트 KWD,3629.52,3774.70,3339.16,3665.81,3593.23,3.333
20180208,바레인 BHD,2888.82,3004.37,2657.72,2917.70,2859.94,2.653
20180208,아랍에미리트 AED,296.49,308.34,276.04,299.45,293.53,0.272
20180208,요르단 JOD,1534.88,1596.27,1412.09,0.00,0.00,1.409
20180208,이집트 EGP,61.63,0.00,0.00,0.00,0.00,0.057
20180208,태국 THB,34.41,36.13,32.35,34.75,34.07,0.032
20180208,싱가포르 SGD,821.55,837.89,805.21,829.76,813.34,0.754
20180208,말레이시아 MYR,278.62,292.55,261.91,0.00,275.84,0.256
20180208,인도네시아 IDR 100,8.05,8.61,7.25,8.13,7.97,0.007
20180208,카타르 QAR,299.09,0.00,0.00,0.00,0.00,0.275
20180208,카자흐스탄 KZT,3.37,3.74,3.00,0.00,0.00,0.003
20180208,브루나이 BND,822.20,855.08,772.87,0.00,0.00,0.755
20180208,인도 INR,16.94,0.00,0.00,0.00,0.00,0.016
20180208,파키스탄 PKR,9.83,10.22,8.66,0.00,0.00,0.009
20180208,방글라데시 BDT,13.13,13.65,11.56,0.00,0.00,0.012
20180208,필리핀 PHP,21.24,23.15,20.40,21.45,21.03,0.020
20180208,멕시코 MXN,57.96,60.27,51.59,58.53,57.39,0.053
20180208,브라질 BRL,332.89,366.84,306.26,0.00,328.90,0.306
20180208,베트남 VND 100,4.80,5.36,4.24,4.84,4.76,0.004
20180208,남아프리카공화국 ZAR,90.22,95.63,83.01,91.30,89.14,0.083
20180208,러시아 RUB,18.83,20.14,16.76,19.01,18.65,0.017
20180208,헝가리 HUF,4.30,4.64,3.96,4.34,4.26,0.004
20180208,폴란드 PLN,320.32,345.94,294.70,323.84,316.80,0.294
20180209,미국 USD,1095.50,1114.67,1076.33,1106.20,1084.80,1.000
20180209,유럽연합 EUR,1343.08,1369.80,1316.36,1356.51,1329.65,1.226
20180209,일본 JPY,1008.79,1026.44,991.14,1018.67,998.91,0.921
20180209,중국 CNY,172.13,180.73,163.53,173.85,170.41,0.157
20180209,홍콩 HKD,140.07,142.82,137.32,141.47,138.67,0.128
20180209,대만 TWD,37.28,40.63,34.68,0.00,0.00,0.034
20180209,영국 GBP,1526.25,1556.31,1496.19,1541.51,1510.99,1.393
20180209,오만 OMR,2845.82,3016.56,2675.08,0.00,0.00,2.598
20180209,캐나다 CAD,870.27,887.41,853.13,878.97,861.57,0.794
20180209,스위스 CHF,1171.03,1194.09,1147.97,1182.74,1159.32,1.069
20180209,스웨덴 SEK,135.09,138.39,131.79,136.44,133.74,0.123
20180209,호주 AUD,853.01,869.81,836.21,861.54,844.48,0.779
20180209,뉴질랜드 NZD,791.77,807.36,776.18,799.68,783.86,0.723
20180209,체코 CZK,52.94,56.64,48.18,53.52,52.36,0.048
20180209,칠레 CLP,1.82,1.96,1.68,0.00,0.00,0.002
20180209,터키 TRY,286.38,309.29,263.47,289.53,283.23,0.261
20180209,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180209,이스라엘 ILS,311.42,323.87,286.51,0.00,0.00,0.284
20180209,덴마크 DKK,180.43,184.85,176.01,182.23,178.63,0.165
20180209,노르웨이 NOK,138.37,141.76,134.98,139.75,136.99,0.126
20180209,사우디아라비아 SAR,292.11,303.79,271.96,295.03,289.19,0.267
20180209,쿠웨이트 KWD,3647.65,3793.55,3355.84,3684.12,3611.18,3.330
20180209,바레인 BHD,2906.92,3023.19,2674.37,2935.98,2877.86,2.654
20180209,아랍에미리트 AED,298.25,310.18,277.68,301.23,295.27,0.272
20180209,요르단 JOD,1544.05,1605.81,1420.53,0.00,0.00,1.409
20180209,이집트 EGP,61.95,0.00,0.00,0.00,0.00,0.057
20180209,태국 THB,34.35,36.06,32.29,34.69,34.01,0.031
20180209,싱가포르 SGD,822.60,838.96,806.24,830.82,814.38,0.751
20180209,말레이시아 MYR,279.04,292.99,262.30,0.00,276.25,0.255
20180209,인도네시아 IDR 100,8.07,8.63,7.27,8.15,7.99,0.007
20180209,카타르 QAR,300.88,0.00,0.00,0.00,0.00,0.275
20180209,카자흐스탄 KZT,3.36,3.72,3.00,0.00,0.00,0.003
20180209,브루나이 BND,822.88,855.79,773.51,0.00,0.00,0.751
20180209,인도 INR,17.04,0.00,0.00,0.00,0.00,0.016
20180209,파키스탄 PKR,9.89,10.28,8.71,0.00,0.00,0.009
20180209,방글라데시 BDT,13.20,13.72,11.62,0.00,0.00,0.012
20180209,필리핀 PHP,21.18,23.08,20.34,21.39,20.97,0.019
20180209,멕시코 MXN,58.00,60.32,51.62,58.58,57.42,0.053
20180209,브라질 BRL,333.40,367.40,306.73,0.00,329.40,0.304
20180209,베트남 VND 100,4.83,5.39,4.27,4.87,4.79,0.004
20180209,남아프리카공화국 ZAR,90.13,95.53,82.92,91.21,89.05,0.082
20180209,러시아 RUB,18.76,20.07,16.70,18.94,18.58,0.017
20180209,헝가리 HUF,4.31,4.65,3.97,4.35,4.27,0.004
20180209,폴란드 PLN,320.42,346.05,294.79,323.94,316.90,0.293
20180210,미국 USD,1091.00,1110.09,1071.91,1101.60,1080.40,1.000
20180210,유럽연합 EUR,1336.31,1362.90,1309.72,1349.67,1322.95,1.225
20180210,일본 JPY,1002.71,1020.25,985.17,1012.53,992.89,0.919
20180210,중국 CNY,172.52,181.14,163.90,174.24,170.80,0.158
20180210,홍콩 HKD,139.50,142.24,136.76,140.89,138.11,0.128
20180210,대만 TWD,37.18,40.52,34.58,0.00,0.00,0.034
20180210,영국 GBP,1507.54,1537.23,1477.85,1522.61,1492.47,1.382
20180210,오만 OMR,2834.50,3004.57,2664.43,0.00,0.00,2.598
20180210,캐나다 CAD,864.57,881.60,847.54,873.21,855.93,0.793
20180210,스위스 CHF,1163.73,1186.65,1140.81,1175.36,1152.10,1.067
20180210,스웨덴 SEK,134.36,137.65,131.07,135.70,133.02,0.123
20180210,호주 AUD,850.22,866.96,833.48,858.72,841.72,0.779
20180210,뉴질랜드 NZD,789.23,804.77,773.69,797.12,781.34,0.723
20180210,체코 CZK,52.74,56.43,48.00,53.32,52.16,0.048
20180210,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180210,터키 TRY,285.12,307.92,262.32,288.25,281.99,0.261
20180210,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180210,이스라엘 ILS,309.34,321.71,284.60,0.00,0.00,0.284
20180210,덴마크 DKK,179.53,183.92,175.14,181.32,177.74,0.165
20180210,노르웨이 NOK,136.33,139.67,132.99,137.69,134.97,0.125
20180210,사우디아라비아 SAR,290.91,302.54,270.84,293.81,288.01,0.267
20180210,쿠웨이트 KWD,3633.88,3779.23,3343.17,3670.21,3597.55,3.331
20180210,바레인 BHD,2894.13,3009.89,2662.60,2923.07,2865.19,2.653
20180210,아랍에미리트 AED,297.02,308.90,276.53,299.99,294.05,0.272
20180210,요르단 JOD,1538.24,1599.76,1415.19,0.00,0.00,1.410
20180210,이집트 EGP,61.69,0.00,0.00,0.00,0.00,0.057
20180210,태국 THB,34.31,36.02,32.26,34.65,33.97,0.031
20180210,싱가포르 SGD,819.78,836.09,803.47,827.97,811.59,0.751
20180210,말레이시아 MYR,276.97,290.81,260.36,0.00,274.21,0.254
20180210,인도네시아 IDR 100,8.03,8.59,7.23,8.11,7.95,0.007
20180210,카타르 QAR,299.64,0.00,0.00,0.00,0.00,0.275
20180210,카자흐스탄 KZT,3.33,3.69,2.97,0.00,0.00,0.003
20180210,브루나이 BND,819.59,852.37,770.42,0.00,0.00,0.751
20180210,인도 INR,16.94,0.00,0.00,0.00,0.00,0.016
20180210,파키스탄 PKR,9.85,10.24,8.67,0.00,0.00,0.009
20180210,방글라데시 BDT,13.14,13.66,11.57,0.00,0.00,0.012
20180210,필리핀 PHP,21.13,23.03,20.29,21.34,20.92,0.019
20180210,멕시코 MXN,57.96,60.27,51.59,58.53,57.39,0.053
20180210,브라질 BRL,332.37,366.27,305.79,0.00,328.39,0.305
20180210,베트남 VND 100,4.81,5.37,4.25,4.85,4.77,0.004
20180210,남아프리카공화국 ZAR,90.11,95.51,82.91,91.19,89.03,0.083
20180210,러시아 RUB,18.71,20.01,16.66,18.89,18.53,0.017
20180210,헝가리 HUF,4.28,4.62,3.94,4.32,4.24,0.004
20180210,폴란드 PLN,318.92,344.43,293.41,322.42,315.42,0.292
20180211,미국 USD,1091.00,1110.09,1071.91,1101.60,1080.40,1.000
20180211,유럽연합 EUR,1336.31,1362.90,1309.72,1349.67,1322.95,1.225
20180211,일본 JPY,1002.71,1020.25,985.17,1012.53,992.89,0.919
20180211,중국 CNY,172.52,181.14,163.90,174.24,170.80,0.158
20180211,홍콩 HKD,139.50,142.24,136.76,140.89,138.11,0.128
20180211,대만 TWD,37.18,40.52,34.58,0.00,0.00,0.034
20180211,영국 GBP,1507.54,1537.23,1477.85,1522.61,1492.47,1.382
20180211,오만 OMR,2834.50,3004.57,2664.43,0.00,0.00,2.598
20180211,캐나다 CAD,864.57,881.60,847.54,873.21,855.93,0.793
20180211,스위스 CHF,1163.73,1186.65,1140.81,1175.36,1152.10,1.067
20180211,스웨덴 SEK,134.36,137.65,131.07,135.70,133.02,0.123
20180211,호주 AUD,850.22,866.96,833.48,858.72,841.72,0.779
20180211,뉴질랜드 NZD,789.23,804.77,773.69,797.12,781.34,0.723
20180211,체코 CZK,52.74,56.43,48.00,53.32,52.16,0.048
20180211,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180211,터키 TRY,285.12,307.92,262.32,288.25,281.99,0.261
20180211,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
