date,loc,no2,o3,co,so2,pm10,pm25
20170621,은평구,0.018,0.042,0.4,0.002,63,36
20170621,종로구,0.024,0.038,0.4,0.004,48,35
20170621,중구,0.016,0.036,0.4,0.006,46,34
20170621,중랑구,0.025,0.034,0.3,0.006,57,40
20170622,강남구,0.011,0.022,0.3,0.004,41,28
20170622,강동구,0.017,0.019,0.3,0.003,41,22
20170622,강북구,0.012,0.025,0.3,0.003,30,24
20170622,강서구,0.015,0.028,0.2,0.007,34,24
20170622,관악구,0.011,0.032,0.2,0.004,40,29
20170622,광진구,0.019,0.025,0.5,0.004,32,23
20170622,구로구,0.009,0.032,0.3,0.005,32,10
20170622,금천구,0.015,0.027,0.3,0.004,34,23
20170622,노원구,0.024,0.019,0.4,0.003,37,27
20170622,도봉구,0.015,0.025,0.4,0.005,40,28
20170622,동대문구,0.016,0.021,0.2,0.005,30,22
20170622,동작구,0.009,0.033,0.2,0.004,35,24
20170622,마포구,0.013,0.028,0.3,0.004,32,25
20170622,서대문구,0.025,0.025,0.4,0.005,39,28
20170622,서초구,0.011,0.033,0.3,0.006,35,20
20170622,성동구,0.016,0.024,0.5,0.004,37,22
20170622,성북구,0.017,0.026,0.3,0.003,40,11
20170622,송파구,0.017,0.028,0.4,0.004,42,25
20170622,양천구,0.014,0.023,0.3,0.004,34,26
20170622,영등포구,0.017,0.033,0.4,0.002,33,20
20170622,용산구,0.016,0.023,0.2,0.004,41,25
20170622,은평구,0.014,0.037,0.3,0.001,40,25
20170622,종로구,0.02,0.024,0.3,0.004,34,24
20170622,중구,0.012,0.026,0.3,0.004,28,23
20170622,중랑구,0.022,0.014,0.3,0.006,42,32
20170623,강남구,0.036,0.006,0.4,0.005,32,15
20170623,강동구,0.029,0.015,0.4,0.003,37,16
20170623,강북구,0.015,0.026,0.3,0.003,24,16
20170623,강서구,0.03,0.011,0.3,0.008,38,22
20170623,관악구,0.034,0.011,0.4,0.006,43,30
20170623,광진구,0.031,0.015,0.5,0.004,27,14
20170623,구로구,0.024,0.011,0.5,0.008,39,22
20170623,금천구,0.041,0.007,0.5,0.006,39,24
20170623,노원구,0.027,0.019,0.4,0.002,33,20
20170623,도봉구,0.022,0.02,0.4,0.003,36,22
20170623,동대문구,0.028,0.015,0.3,0.004,29,16
20170623,동작구,0.035,0.009,0.4,0.003,35,21
20170623,마포구,0.033,0.01,0.4,0.004,30,22
20170623,서대문구,0.03,0.019,0.4,0.005,39,22
20170623,서초구,0.034,0.012,0.5,0.006,39,18
20170623,성동구,0.037,0.005,0.6,0.004,36,18
20170623,성북구,0.027,0.02,0.4,0.003,38,23
20170623,송파구,0.041,0.008,0.5,0.004,39,19
20170623,양천구,0.027,0.009,0.4,0.004,37,26
20170623,영등포구,0.035,0.016,0.5,0.004,38,21
20170623,용산구,0.032,0.006,0.3,0.004,39,20
20170623,은평구,0.026,0.02,0.4,0.001,38,19
20170623,종로구,0.033,0.014,0.4,0.003,30,18
20170623,중구,0.021,0.011,0.4,0.004,27,18
20170623,중랑구,0.019,0.02,0.2,0.005,34,20
20170624,강남구,0.034,0.014,0.4,0.006,31,16
20170624,강동구,0.043,0.011,0.4,0.004,38,17
20170624,강북구,0.038,0.017,0.5,0.003,26,17
20170624,강서구,0.033,0.021,0.3,0.01,34,21
20170624,관악구,0.037,0.016,0.4,0.005,38,24
20170624,광진구,0.044,0.01,0.6,0.005,29,17
20170624,구로구,0.029,0.015,0.4,0.008,34,19
20170624,금천구,0.041,0.015,0.4,0.005,32,19
20170624,노원구,0.048,0.01,0.5,0.003,36,23
20170624,도봉구,0.036,0.016,0.5,0.005,37,23
20170624,동대문구,0.041,0.013,0.4,0.005,27,16
20170624,동작구,0.04,0.013,0.4,0.004,33,20
20170624,마포구,0.039,0.015,0.4,0.005,28,20
20170624,서대문구,0.036,0.016,0.4,0.006,35,21
20170624,서초구,0.037,0.02,0.5,0.007,34,16
20170624,성동구,0.042,0.008,0.6,0.005,39,18
20170624,성북구,0.046,0.011,0.5,0.004,39,23
20170624,송파구,0.044,0.011,0.5,0.005,41,19
20170624,양천구,0.03,0.018,0.4,0.006,33,24
20170624,영등포구,0.039,0.019,0.5,0.006,35,17
20170624,용산구,0.036,0.01,0.3,0.005,38,20
20170624,은평구,0.041,0.017,0.4,0.002,34,19
20170624,종로구,0.046,0.014,0.5,0.005,28,18
20170624,중구,0.026,0.013,0.4,0.005,25,17
20170624,중랑구,0.044,0.009,0.3,0.007,36,24
20170625,강남구,0.03,0.013,0.4,0.005,42,30
20170625,강동구,0.031,0.014,0.5,0.003,36,19
20170625,강북구,0.018,0.019,0.4,0.003,30,22
20170625,강서구,0.035,0.016,0.4,0.007,36,22
20170625,관악구,0.031,0.018,0.5,0.003,55,32
20170625,광진구,0.028,0.022,0.6,0.003,33,19
20170625,구로구,0.026,0.019,0.6,0.005,36,10
20170625,금천구,0.025,0.021,0.5,0.003,44,28
20170625,노원구,0.027,0.016,0.5,0.002,41,25
20170625,도봉구,0.024,0.017,0.5,0.004,38,25
20170625,동대문구,0.03,0.016,0.3,0.004,28,20
20170625,동작구,0.03,0.016,0.5,0.003,46,30
20170625,마포구,0.033,0.015,0.5,0.003,35,26
20170625,서대문구,0.032,0.011,0.5,0.004,38,25
20170625,서초구,0.034,0.015,0.6,0.005,41,20
20170625,성동구,0.022,0.016,0.6,0.004,31,17
20170625,성북구,0.036,0.014,0.6,0.003,41,30
20170625,송파구,0.034,0.008,0.6,0.004,35,19
20170625,양천구,0.031,0.013,0.5,0.006,51,35
20170625,영등포구,0.038,0.018,0.6,0.002,38,9
20170625,용산구,0.026,0.012,0.4,0.004,47,25
20170625,은평구,0.027,0.014,0.5,0.001,45,20
20170625,종로구,0.037,0.017,0.5,0.003,34,24
20170625,중구,0.022,0.012,0.5,0.003,28,21
20170625,중랑구,0.026,0.015,0.3,0.006,34,24
20170626,강남구,0.018,0.018,0.3,0.004,28,14
20170626,강동구,0.014,0.026,0.3,0.003,26,13
20170626,강북구,0.011,0.021,0.3,0.002,20,14
20170626,강서구,0.02,0.027,0.3,0.006,26,17
20170626,관악구,0.02,0.028,0.3,0.004,35,23
20170626,광진구,0.015,0.028,0.5,0.004,23,13
20170626,구로구,0.015,0.028,0.4,0.005,26,15
20170626,금천구,0.015,0.033,0.3,0.003,29,17
20170626,노원구,0.018,0.029,0.4,0.002,25,17
20170626,도봉구,0.017,0.02,0.4,0.004,28,17
20170626,동대문구,0.02,0.019,0.3,0.004,21,14
20170626,동작구,0.021,0.026,0.3,0.003,27,18
20170626,마포구,0.014,0.028,0.4,0.003,25,20
20170626,서대문구,0.023,0.024,0.4,0.004,29,19
20170626,서초구,0.017,0.03,0.4,0.005,26,15
20170626,성동구,0.013,0.023,0.6,0.004,25,14
20170626,성북구,0.022,0.023,0.5,0.002,29,19
20170626,송파구,0.017,0.029,0.5,0.004,25,8
20170626,양천구,0.02,0.023,0.4,0.005,29,23
20170626,영등포구,0.022,0.029,0.5,0.002,25,14
20170626,용산구,0.013,0.019,0.3,0.003,32,19
20170626,은평구,0.013,0.037,0.3,0.001,29,16
20170626,종로구,0.019,0.028,0.4,0.002,23,16
20170626,중구,0.015,0.025,0.3,0.003,21,16
20170626,중랑구,0.013,0.022,0.2,0.006,27,18
20170627,강남구,0.017,0.019,0.3,0.004,20,8
20170627,강동구,0.012,0.029,0.4,0.003,20,9
20170627,강북구,0.015,0.019,0.4,0.002,15,10
20170627,강서구,0.019,0.033,0.3,0.006,19,12
20170627,관악구,0.02,0.029,0.4,0.003,27,16
20170627,광진구,0.015,0.029,0.4,0.003,17,5
20170627,구로구,0.015,0.03,0.5,0.005,18,10
20170627,금천구,0.017,0.031,0.4,0.003,20,12
20170627,노원구,0.019,0.024,0.4,0.002,23,13
20170627,도봉구,0.018,0.019,0.4,0.004,25,11
20170627,동대문구,0.016,0.024,0.3,0.004,16,9
20170627,동작구,0.018,0.029,0.3,0.002,20,11
20170627,마포구,0.012,0.032,0.4,0.003,18,14
20170627,서대문구,0.022,0.03,0.4,0.004,20,12
20170627,서초구,0.018,0.032,0.4,0.005,20,8
20170627,성동구,0.012,0.028,0.5,0.004,18,10
20170627,성북구,0.021,0.026,0.5,0.002,24,13
20170627,송파구,0.018,0.023,0.5,0.004,24,10
20170627,양천구,0.02,0.028,0.4,0.005,21,15
20170627,영등포구,0.02,0.036,0.4,0.002,18,9
20170627,용산구,0.011,0.024,0.3,0.003,25,13
20170627,은평구,0.016,0.037,0.3,0.001,24,12
20170627,종로구,0.017,0.033,0.4,0.002,17,8
20170627,중구,0.02,0.032,0.3,0.003,15,11
20170627,중랑구,0.014,0.021,0.3,0.006,22,12
20170628,강남구,0.019,0.021,0.4,0.005,47,28
20170628,강동구,0.022,0.018,0.4,0.003,34,14
20170628,강북구,0.018,0.018,0.4,0.003,39,27
20170628,강서구,0.022,0.03,0.3,0.007,43,26
20170628,관악구,0.026,0.023,0.4,0.007,55,34
20170628,광진구,0.023,0.026,0.6,0.005,38,24
20170628,구로구,0.016,0.032,0.5,0.007,41,24
20170628,금천구,0.027,0.025,0.5,0.007,53,33
20170628,노원구,0.026,0.021,0.5,0.002,34,20
20170628,도봉구,0.023,0.016,0.5,0.003,42,23
20170628,동대문구,0.021,0.026,0.4,0.005,32,22
20170628,동작구,0.021,0.027,0.4,0.005,48,33
20170628,마포구,0.022,0.03,0.5,0.005,42,33
20170628,서대문구,0.028,0.023,0.4,0.006,47,30
20170628,서초구,0.023,0.03,0.5,0.008,44,24
20170628,성동구,0.021,0.023,0.6,0.004,39,24
20170628,성북구,0.026,0.023,0.6,0.004,45,32
20170628,송파구,0.027,0.013,0.6,0.003,40,16
20170628,양천구,0.022,0.026,0.4,0.005,55,40
20170628,영등포구,0.027,0.032,0.5,0.004,41,23
20170628,용산구,0.023,0.02,0.4,0.004,53,30
20170628,은평구,0.025,0.022,0.4,0.006,52,28
20170628,종로구,0.027,0.03,0.5,0.004,39,30
20170628,중구,0.031,0.036,0.4,0.005,34,28
20170628,중랑구,0.023,0.017,0.3,0.006,39,26
20170629,강남구,0.021,0.012,0.4,0.005,45,22
20170629,강동구,0.03,0.011,0.4,0.004,38,20
20170629,강북구,0.021,0.022,0.4,0.003,30,25
20170629,강서구,0.022,0.015,0.3,0.007,38,27
20170629,관악구,0.023,0.015,0.3,0.006,47,33
20170629,광진구,0.029,0.013,0.6,0.007,32,23
20170629,구로구,0.017,0.018,0.5,0.009,39,24
20170629,금천구,0.025,0.015,0.4,0.006,41,26
20170629,노원구,0.031,0.01,0.5,0.003,39,29
20170629,도봉구,0.024,0.017,0.5,0.004,40,29
20170629,동대문구,0.026,0.011,0.3,0.005,30,22
20170629,동작구,0.022,0.016,0.3,0.006,35,25
20170629,마포구,0.022,0.015,0.4,0.006,34,28
20170629,서대문구,0.029,0.007,0.4,0.006,44,29
20170629,서초구,0.022,0.017,0.5,0.007,38,21
20170629,성동구,0.025,0.009,0.6,0.004,37,23
20170629,성북구,0.031,0.01,0.6,0.004,41,32
20170629,송파구,0.03,0.012,0.5,0.004,40,23
20170629,양천구,0.02,0.016,0.4,0.005,44,34
20170629,영등포구,0.025,0.02,0.4,0.007,38,23
20170629,용산구,0.023,0.009,0.3,0.005,45,26
20170629,은평구,0.026,0.012,0.4,0.005,44,27
20170629,종로구,0.032,0.009,0.5,0.004,34,25
20170629,중구,0.03,0.017,0.4,0.003,33,25
20170629,중랑구,0.027,0.01,0.4,0.006,37,26
20170630,강남구,0.021,0.018,0.5,0.004,66,43
20170630,강동구,0.024,0.023,0.5,0.003,62,32
20170630,강북구,0.013,0.04,0.4,0.003,44,37
20170630,강서구,0.015,0.034,0.3,0.006,52,32
20170630,관악구,0.014,0.038,0.4,0.004,62,42
20170630,광진구,0.027,0.024,0.7,0.005,54,41
20170630,구로구,0.011,0.04,0.5,0.005,50,30
20170630,금천구,0.023,0.025,0.5,0.003,63,39
20170630,노원구,0.024,0.029,0.5,0.002,52,41
20170630,도봉구,0.017,0.038,0.6,0.004,52,39
20170630,동대문구,0.017,0.03,0.4,0.004,42,31
20170630,동작구,0.018,0.032,0.4,0.003,55,39
20170630,마포구,0.015,0.034,0.5,0.003,52,40
20170630,서대문구,0.022,0.029,0.4,0.004,60,37
20170630,서초구,0.019,0.034,0.5,0.005,48,29
20170630,성동구,0.021,0.024,0.7,0.004,47,34
20170630,성북구,0.022,0.031,0.6,0.003,60,47
20170630,송파구,0.029,0.023,0.6,0.004,49,36
20170630,양천구,0.014,0.036,0.5,0.004,62,44
20170630,영등포구,0.022,0.038,0.5,0.002,50,29
20170630,용산구,0.018,0.022,0.4,0.003,67,41
20170630,은평구,0.016,0.038,0.4,0.004,61,37
20170630,종로구,0.019,0.037,0.5,0.003,50,39
20170630,중구,0.021,0.04,0.5,0.002,50,40
20170630,중랑구,0.024,0.02,0.4,0.006,59,41
20170701,강남구,0.022,0.014,0.5,0.005,53,37
20170701,강동구,0.027,0.016,0.6,0.003,46,29
20170701,강북구,0.01,0.038,0.4,0.003,42,35
20170701,강서구,0.019,0.026,0.3,0.007,49,30
20170701,관악구,0.024,0.018,0.5,0.005,58,39
20170701,광진구,0.028,0.019,0.7,0.005,47,34
20170701,구로구,0.019,0.022,0.5,0.007,40,28
20170701,금천구,0.017,0.02,0.5,0.004,44,32
20170701,노원구,0.024,0.023,0.5,0.002,47,37
20170701,도봉구,0.019,0.03,0.5,0.004,45,38
20170701,동대문구,0.018,0.022,0.3,0.005,38,27
20170701,동작구,0.024,0.018,0.4,0.004,51,36
20170701,마포구,0.021,0.022,0.5,0.004,44,35
20170701,서대문구,0.023,0.024,0.4,0.004,49,32
20170701,서초구,0.026,0.019,0.5,0.006,42,26
20170701,성동구,0.024,0.016,0.6,0.004,40,28
20170701,성북구,0.023,0.022,0.6,0.003,52,40
20170701,송파구,0.032,0.015,0.6,0.005,41,30
20170701,양천구,0.02,0.021,0.5,0.004,47,40
20170701,영등포구,0.028,0.022,0.5,0.004,47,27
20170701,용산구,0.023,0.014,0.4,0.004,58,34
20170701,은평구,0.015,0.029,0.4,0.004,53,30
20170701,종로구,0.02,0.027,0.5,0.003,43,32
20170701,중구,0.02,0.034,0.4,0.003,41,33
20170701,중랑구,0.027,0.015,0.4,0.006,51,39
20170702,강남구,0.011,0.014,0.2,0.004,25,18
20170702,강동구,0.012,0.013,0.3,0.003,20,12
20170702,강북구,0.011,0.022,0.3,0.002,22,17
20170702,강서구,0.013,0.017,0.1,0.007,28,17
20170702,관악구,0.011,0.018,0.2,0.005,38,26
20170702,광진구,0.016,0.018,0.5,0.002,24,13
20170702,구로구,0.011,0.034,0.3,0.006,23,14
20170702,금천구,0.009,0.02,0.3,0.003,25,20
20170702,노원구,0.018,0.018,0.3,0.002,29,18
20170702,도봉구,0.018,0.017,0.4,0.003,23,15
20170702,동대문구,0.013,0.02,0.2,0.004,20,16
20170702,동작구,0.012,0.018,0.2,0.003,32,21
20170702,마포구,0.011,0.02,0.2,0.004,29,24
20170702,서대문구,0.021,0.019,0.3,0.005,30,19
20170702,서초구,0.01,0.028,0.3,0.005,23,14
20170702,성동구,0.011,0.017,0.5,0.004,21,14
20170702,성북구,0.019,0.016,0.5,0.003,29,23
20170702,송파구,0.016,0.015,0.4,0.003,21,11
20170702,양천구,0.011,0.016,0.3,0.004,32,29
20170702,영등포구,0.015,0.019,0.4,0.003,26,14
20170702,용산구,0.012,0.014,0.2,0.003,38,23
20170702,은평구,0.014,0.021,0.2,0.004,34,17
20170702,종로구,0.018,0.019,0.3,0.003,29,19
20170702,중구,0.016,0.022,0.2,0.002,29,23
20170702,중랑구,0.014,0.014,0.2,0.005,25,18
20170703,강남구,0.01,0.02,0.2,0.004,13,8
20170703,강동구,0.012,0.016,0.3,0.003,12,7
20170703,강북구,0.012,0.026,0.2,0.003,11,7
20170703,강서구,0.013,0.021,0.1,0.006,19,9
20170703,관악구,0.011,0.022,0.2,0.004,,16
20170703,광진구,,,,,,
20170703,구로구,0.01,0.035,0.3,0.005,16,9
20170703,금천구,0.008,0.025,0.2,0.003,18,12
20170703,노원구,0.015,0.023,0.3,0.002,16,7
20170703,도봉구,0.012,0.023,0.3,0.003,11,7
20170703,동대문구,0.013,0.027,0.2,0.004,12,7
20170703,동작구,0.01,0.024,0.2,0.003,20,11
20170703,마포구,0.013,0.023,0.3,0.003,20,11
20170703,서대문구,0.022,0.02,0.4,0.004,19,9
20170703,서초구,0.01,0.03,0.3,0.005,16,7
20170703,성동구,0.013,0.018,0.4,0.004,13,7
20170703,성북구,0.017,0.025,0.4,0.003,17,10
20170703,송파구,0.015,0.024,0.4,0.003,13,7
20170703,양천구,0.013,0.019,0.3,0.004,19,13
20170703,영등포구,0.015,0.024,0.4,0.002,19,8
20170703,용산구,0.014,0.017,0.2,0.003,25,12
20170703,은평구,0.012,0.026,0.2,0.004,20,9
20170703,종로구,0.019,0.021,0.3,0.003,16,7
20170703,중구,0.019,0.023,0.2,0.002,16,10
20170703,중랑구,0.017,0.014,0.2,0.006,14,8
20170704,강남구,0.018,0.014,0.3,0.005,29,15
20170704,강동구,0.018,0.014,0.4,0.003,20,13
20170704,강북구,0.011,0.024,0.3,0.003,36,26
20170704,강서구,0.015,0.024,0.2,0.006,30,18
20170704,관악구,0.02,0.019,0.3,0.005,64,25
20170704,광진구,0.021,0.017,0.5,0.004,24,16
20170704,구로구,0.014,0.034,0.3,0.006,22,14
20170704,금천구,0.013,0.022,0.3,0.004,23,15
20170704,노원구,0.016,0.024,0.4,0.002,37,22
20170704,도봉구,0.016,0.023,0.4,0.004,32,23
20170704,동대문구,0.016,0.029,0.2,0.004,25,18
20170704,동작구,0.017,0.021,0.3,0.003,29,18
20170704,마포구,0.015,0.025,0.3,0.004,38,27
20170704,서대문구,0.023,0.019,0.4,0.005,38,22
20170704,서초구,0.019,0.024,0.4,0.006,29,15
20170704,성동구,0.021,0.014,0.5,0.003,24,15
20170704,성북구,0.017,,0.5,0.003,36,27
20170704,송파구,0.021,0.013,0.6,0.003,17,14
20170704,양천구,0.016,0.022,0.3,0.004,38,29
20170704,영등포구,0.022,0.021,0.4,0.003,29,18
20170704,용산구,0.016,0.016,0.3,0.003,45,23
20170704,은평구,0.01,0.034,0.2,0.005,46,24
20170704,종로구,0.019,0.026,0.4,0.003,37,24
20170704,중구,0.019,0.032,0.3,0.002,38,28
20170704,중랑구,0.019,0.015,0.3,0.007,32,22
20170705,강남구,0.013,0.021,0.3,0.004,37,27
20170705,강동구,0.022,0.012,0.4,0.003,30,17
20170705,강북구,0.018,0.011,0.4,0.003,25,18
20170705,강서구,0.021,0.014,0.3,0.007,34,19
20170705,관악구,0.013,0.028,0.3,0.005,74,30
20170705,광진구,0.02,0.019,0.6,0.005,33,21
20170705,구로구,0.011,0.032,0.4,0.007,28,18
20170705,금천구,0.011,0.028,0.4,0.004,33,26
20170705,노원구,0.029,0.006,0.4,0.003,31,20
20170705,도봉구,0.026,0.007,0.5,0.004,29,19
20170705,동대문구,0.018,0.022,0.3,0.004,23,16
20170705,동작구,0.012,0.026,0.3,0.003,36,24
20170705,마포구,0.015,0.021,0.4,0.004,31,24
20170705,서대문구,0.025,0.012,0.4,0.005,31,20
20170705,서초구,0.013,0.029,0.4,0.005,29,18
20170705,성동구,0.016,0.015,0.5,0.004,26,17
20170705,성북구,0.025,0.01,0.4,0.003,32,22
20170705,송파구,0.027,0.01,0.6,0.004,30,19
20170705,양천구,0.018,0.016,0.4,0.004,34,30
20170705,영등포구,0.019,0.022,0.4,0.004,33,20
20170705,용산구,0.016,0.013,0.3,0.003,42,25
20170705,은평구,0.019,0.011,0.3,0.004,32,17
20170705,종로구,0.022,0.017,0.4,0.003,27,19
20170705,중구,0.023,0.022,0.3,0.002,26,21
20170705,중랑구,0.015,0.003,0.3,0.006,32,23
20170706,강남구,0.038,0.006,0.6,0.005,59,34
20170706,강동구,0.033,0.012,0.5,0.003,44,25
20170706,강북구,0.022,0.022,0.4,0.003,36,27
20170706,강서구,0.036,0.013,0.5,0.009,54,33
20170706,관악구,0.042,0.01,0.6,0.008,,47
20170706,광진구,0.028,0.016,0.7,0.004,46,30
20170706,구로구,0.034,0.014,0.7,0.01,54,35
20170706,금천구,0.028,0.014,0.7,0.006,65,44
20170706,노원구,0.031,0.017,0.5,0.002,42,28
20170706,도봉구,0.024,0.021,0.6,0.003,37,29
20170706,동대문구,0.028,0.022,0.4,0.004,38,24
20170706,동작구,0.036,0.012,0.6,0.004,63,41
20170706,마포구,0.034,0.015,0.6,0.005,52,38
20170706,서대문구,0.028,0.016,0.5,0.005,52,32
20170706,서초구,0.04,0.013,0.7,0.007,53,33
20170706,성동구,0.035,0.009,0.7,0.004,42,28
20170706,성북구,0.036,0.014,0.5,0.003,53,34
20170706,송파구,0.045,0.006,0.8,0.004,43,28
20170706,양천구,0.036,0.007,0.6,0.004,57,46
20170706,영등포구,0.043,0.009,0.6,0.006,57,33
20170706,용산구,0.03,0.009,0.5,0.004,55,36
20170706,은평구,0.021,0.02,0.3,0.004,50,30
20170706,종로구,0.034,0.019,0.6,0.003,41,30
20170706,중구,0.039,0.021,0.5,0.002,42,31
20170706,중랑구,0.022,,0.4,0.007,47,33
20170707,강남구,0.02,0.015,0.3,0.004,27,20
20170707,강동구,0.015,0.02,0.3,0.003,21,11
20170707,강북구,0.02,0.015,0.4,0.003,35,18
20170707,강서구,0.022,0.021,0.3,0.006,20,12
20170707,관악구,0.021,0.022,0.3,0.004,21,17
20170707,광진구,0.024,0.015,0.6,0.003,26,11
20170707,구로구,0.016,0.03,0.4,0.006,16,11
20170707,금천구,0.013,0.028,0.3,0.003,12,11
20170707,노원구,0.022,0.021,0.4,0.003,33,19
20170707,도봉구,0.022,0.016,0.5,0.003,27,14
20170707,동대문구,0.027,0.019,0.3,0.005,20,13
20170707,동작구,0.022,0.017,0.3,0.003,24,13
20170707,마포구,0.02,0.021,0.4,0.004,23,16
20170707,서대문구,0.026,0.019,0.4,0.005,25,15
20170707,서초구,0.019,0.025,0.4,0.005,19,13
20170707,성동구,0.022,0.014,0.6,0.004,20,12
20170707,성북구,0.031,0.014,0.5,0.003,32,22
20170707,송파구,0.023,0.016,0.6,0.004,19,10
20170707,양천구,0.02,0.021,0.3,0.006,16,15
20170707,영등포구,0.025,0.023,0.4,0.003,19,11
20170707,용산구,0.017,0.017,0.3,0.003,24,15
20170707,은평구,0.023,0.015,0.3,0.004,30,14
20170707,종로구,0.03,0.018,0.4,0.003,21,13
20170707,중구,0.033,0.02,0.4,0.002,22,14
20170707,중랑구,0.022,0.016,0.3,0.007,27,15
20170708,강남구,0.012,0.011,0.2,0.004,19,12
20170708,강동구,0.019,0.005,0.3,0.003,19,9
20170708,강북구,0.017,0.014,0.3,0.003,27,16
20170708,강서구,0.012,0.018,0.2,0.006,25,12
20170708,관악구,0.013,0.015,0.2,0.005,26,19
20170708,광진구,0.017,0.009,0.5,0.004,22,6
20170708,구로구,0.012,0.028,0.3,0.006,21,11
20170708,금천구,0.01,0.016,0.3,0.003,21,13
20170708,노원구,0.019,0.01,0.3,0.002,26,11
20170708,도봉구,0.017,0.009,0.4,0.005,23,14
20170708,동대문구,0.013,0.018,0.2,0.004,18,10
20170708,동작구,0.009,0.018,0.2,0.002,25,12
20170708,마포구,0.013,0.014,0.3,0.004,26,16
20170708,서대문구,0.022,0.013,0.4,0.005,26,15
20170708,서초구,0.01,0.03,0.3,0.005,19,9
20170708,성동구,0.013,0.013,0.4,0.003,17,10
20170708,성북구,0.021,0.009,0.3,0.003,27,14
20170708,송파구,0.022,0.006,0.5,0.004,19,8
20170708,양천구,0.013,0.015,0.3,0.008,25,18
20170708,영등포구,0.017,0.014,0.3,0.003,25,11
20170708,용산구,0.014,0.009,0.2,0.003,24,14
20170708,은평구,0.015,0.016,0.1,0.004,26,14
20170708,종로구,0.019,0.012,0.3,0.003,24,11
20170708,중구,0.023,0.012,0.3,0.002,25,14
20170708,중랑구,0.013,0.01,0.2,0.006,22,11
20170709,강남구,0.014,0.014,0.4,0.004,28,22
20170709,강동구,0.018,0.011,0.5,0.003,24,14
20170709,강북구,0.011,0.018,0.3,0.003,23,14
20170709,강서구,0.016,0.018,0.3,0.007,25,16
20170709,관악구,0.014,0.022,0.3,0.006,26,21
20170709,광진구,0.02,0.011,0.7,0.004,31,16
20170709,구로구,0.014,0.032,0.4,0.006,22,15
20170709,금천구,0.01,0.023,0.4,0.003,24,17
20170709,노원구,0.023,0.008,0.5,0.003,33,19
20170709,도봉구,0.02,0.01,0.5,0.005,25,16
20170709,동대문구,0.018,0.02,0.3,0.004,22,16
20170709,동작구,0.016,0.016,0.4,0.003,33,19
20170709,마포구,0.014,0.02,0.4,0.004,27,20
20170709,서대문구,0.022,0.018,0.4,0.005,27,18
20170709,서초구,0.017,0.03,0.5,0.006,26,16
20170709,성동구,0.017,0.013,0.6,0.003,24,15
